ss,bs,tu,e,rb,ar,auc_seed_1000,auc_seed_2000,auc_seed_3000,auc_seed_4000,auc_seed_5000,auc_seed_6000,auc_seed_7000,auc_seed_8000,auc_seed_9000,auc_seed_10000,mean_auc,std_auc,min_auc,max_auc,n_seeds,file_name
0.01,128,500,0.01,1000000,7,-49037.93606480701,,,,,,,,-48619.901129595026,,-48828.91859720102,209.01746760599053,-49037.93606480701,209.01746760599053,6,car-train_1000_1000000_ss_0.01_bs_128_tu_500_e_0.01_rb_1000000_ar_7;car-train_9000_1000000_ss_0.01_bs_128_tu_500_e_0.01_rb_1000000_ar_7
0.01,128,100,0.1,1000000,5,-48842.1816799056,,,,,,,,,,-48842.1816799056,0.0,-48842.1816799056,0.0,5,car-train_1000_1000000_ss_0.01_bs_128_tu_100_e_0.1_rb_1000000_ar_5
0.01,128,100,0.1,2000000,5,-48842.1816799056,,,,,,,,,,-48842.1816799056,0.0,-48842.1816799056,0.0,5,car-train_1000_1000000_ss_0.01_bs_128_tu_100_e_0.1_rb_2000000_ar_5
0.001,128,100,0.1,2000000,5,,-48348.635863016214,,,-49467.021947373534,,,,,,-48907.828905194874,559.1930421786601,-49467.021947373534,559.1930421786601,6,car-train_2000_1000000_ss_0.001_bs_128_tu_100_e_0.1_rb_2000000_ar_5;car-train_5000_1000000_ss_0.001_bs_128_tu_100_e_0.1_rb_2000000_ar_5
0.001,128,100,0.1,1000000,5,,-48348.635863016214,,,-49467.021947373534,,,,,,-48907.828905194874,559.1930421786601,-49467.021947373534,559.1930421786601,6,car-train_2000_1000000_ss_0.001_bs_128_tu_100_e_0.1_rb_1000000_ar_5;car-train_5000_1000000_ss_0.001_bs_128_tu_100_e_0.1_rb_1000000_ar_5
0.01,64,1000,0.01,1000000,5,,,,,,-48929.35005063261,,,,,-48929.35005063261,0.0,-48929.35005063261,0.0,5,car-train_6000_1000000_ss_0.01_bs_64_tu_1000_e_0.01_rb_1000000_ar_5
0.01,64,1000,0.01,2000000,5,,,,,,-48929.35005063261,,,,,-48929.35005063261,0.0,-48929.35005063261,0.0,5,car-train_6000_1000000_ss_0.01_bs_64_tu_1000_e_0.01_rb_2000000_ar_5
0.01,256,500,0.01,1000000,7,,,,,,,,-48730.850774576356,,-49408.673501539386,-49069.76213805787,338.91136348151485,-49408.673501539386,338.91136348151485,6,car-train_10000_1000000_ss_0.01_bs_256_tu_500_e_0.01_rb_1000000_ar_7;car-train_8000_1000000_ss_0.01_bs_256_tu_500_e_0.01_rb_1000000_ar_7
0.01,128,1000,0.01,1000000,7,-47934.160609963095,,,,,,,-50220.46553106335,,,-49077.31307051322,1143.152460550129,-50220.46553106335,1143.152460550129,6,car-train_1000_1000000_ss_0.01_bs_128_tu_1000_e_0.01_rb_1000000_ar_7;car-train_8000_1000000_ss_0.01_bs_128_tu_1000_e_0.01_rb_1000000_ar_7
0.01,128,1000,0.1,2000000,3,,-48713.226308496945,-49562.365497301646,,,,,,,,-49137.79590289929,424.56959440235005,-49562.365497301646,424.56959440235005,6,car-train_2000_1000000_ss_0.01_bs_128_tu_1000_e_0.1_rb_2000000_ar_3;car-train_3000_1000000_ss_0.01_bs_128_tu_1000_e_0.1_rb_2000000_ar_3
0.01,128,1000,0.1,1000000,3,,-48713.226308496945,-49562.365497301646,,,,,,,,-49137.79590289929,424.56959440235005,-49562.365497301646,424.56959440235005,6,car-train_2000_1000000_ss_0.01_bs_128_tu_1000_e_0.1_rb_1000000_ar_3;car-train_3000_1000000_ss_0.01_bs_128_tu_1000_e_0.1_rb_1000000_ar_3
0.001,128,500,0.1,1000000,7,,-48904.485514066364,,,,,,-49387.82813070989,,,-49146.156822388126,241.6713083217619,-49387.82813070989,241.6713083217619,6,car-train_2000_1000000_ss_0.001_bs_128_tu_500_e_0.1_rb_1000000_ar_7;car-train_8000_1000000_ss_0.001_bs_128_tu_500_e_0.1_rb_1000000_ar_7
0.001,128,500,0.1,2000000,7,,-48904.485514066364,,,,,,-49387.82813070989,,,-49146.156822388126,241.6713083217619,-49387.82813070989,241.6713083217619,6,car-train_2000_1000000_ss_0.001_bs_128_tu_500_e_0.1_rb_2000000_ar_7;car-train_8000_1000000_ss_0.001_bs_128_tu_500_e_0.1_rb_2000000_ar_7
0.001,64,1000,0.1,1000000,7,,,-49350.616288373436,,,,,,,,-49350.616288373436,0.0,-49350.616288373436,0.0,5,car-train_3000_1000000_ss_0.001_bs_64_tu_1000_e_0.1_rb_1000000_ar_7
0.001,64,1000,0.1,2000000,7,,,-49350.616288373436,,,,,,,,-49350.616288373436,0.0,-49350.616288373436,0.0,5,car-train_3000_1000000_ss_0.001_bs_64_tu_1000_e_0.1_rb_2000000_ar_7
0.01,256,1000,0.01,1000000,3,,,,-49359.25968951869,,,,,,,-49359.25968951869,0.0,-49359.25968951869,0.0,5,car-train_4000_1000000_ss_0.01_bs_256_tu_1000_e_0.01_rb_1000000_ar_3
0.01,256,1000,0.01,2000000,3,,,,-49359.25968951869,,,,,,,-49359.25968951869,0.0,-49359.25968951869,0.0,5,car-train_4000_1000000_ss_0.01_bs_256_tu_1000_e_0.01_rb_2000000_ar_3
0.01,128,500,0.01,2000000,5,,,,,,-49308.99019877217,,-49781.51252895016,,,-49545.25136386116,236.26116508899577,-49781.51252895016,236.26116508899577,6,car-train_6000_1000000_ss_0.01_bs_128_tu_500_e_0.01_rb_2000000_ar_5;car-train_8000_1000000_ss_0.01_bs_128_tu_500_e_0.01_rb_2000000_ar_5
0.01,128,500,0.01,1000000,5,,,,,,-49308.99019877217,,-49781.51252895016,,,-49545.25136386116,236.26116508899577,-49781.51252895016,236.26116508899577,6,car-train_6000_1000000_ss_0.01_bs_128_tu_500_e_0.01_rb_1000000_ar_5;car-train_8000_1000000_ss_0.01_bs_128_tu_500_e_0.01_rb_1000000_ar_5
0.001,64,100,0.1,1000000,5,,,,,-50047.338479052916,,-49045.51534272215,,,,-49546.42691088753,500.91156816538205,-50047.338479052916,500.91156816538205,6,car-train_5000_1000000_ss_0.001_bs_64_tu_100_e_0.1_rb_1000000_ar_5;car-train_7000_1000000_ss_0.001_bs_64_tu_100_e_0.1_rb_1000000_ar_5
0.01,64,500,0.01,2000000,3,-50313.73414265025,-48812.0992338065,,,,,,,,,-49562.916688228375,750.8174544218782,-50313.73414265025,750.8174544218782,6,car-train_1000_1000000_ss_0.01_bs_64_tu_500_e_0.01_rb_2000000_ar_3;car-train_2000_1000000_ss_0.01_bs_64_tu_500_e_0.01_rb_2000000_ar_3
0.01,64,1000,0.1,2000000,3,,-49586.12495104915,,,,,,,,,-49586.12495104915,0.0,-49586.12495104915,0.0,5,car-train_2000_1000000_ss_0.01_bs_64_tu_1000_e_0.1_rb_2000000_ar_3
0.01,64,1000,0.1,1000000,3,,-49586.12495104915,,,,,,,,,-49586.12495104915,0.0,-49586.12495104915,0.0,5,car-train_2000_1000000_ss_0.01_bs_64_tu_1000_e_0.1_rb_1000000_ar_3
0.01,64,1000,0.1,2000000,5,,,,-49639.57570917465,,,,,,,-49639.57570917465,0.0,-49639.57570917465,0.0,5,car-train_4000_1000000_ss_0.01_bs_64_tu_1000_e_0.1_rb_2000000_ar_5
0.01,64,1000,0.1,1000000,5,,,,-49639.57570917465,,,,,,,-49639.57570917465,0.0,-49639.57570917465,0.0,5,car-train_4000_1000000_ss_0.01_bs_64_tu_1000_e_0.1_rb_1000000_ar_5
0.001,256,100,0.1,2000000,5,,,,,,,-49169.59345639753,,,-50122.16145613709,-49645.877456267306,476.2839998697782,-50122.16145613709,476.2839998697782,6,car-train_10000_1000000_ss_0.001_bs_256_tu_100_e_0.1_rb_2000000_ar_5;car-train_7000_1000000_ss_0.001_bs_256_tu_100_e_0.1_rb_2000000_ar_5
0.001,256,100,0.1,1000000,5,,,,,,,-49169.59345639753,,,-50122.16145613709,-49645.877456267306,476.2839998697782,-50122.16145613709,476.2839998697782,6,car-train_10000_1000000_ss_0.001_bs_256_tu_100_e_0.1_rb_1000000_ar_5;car-train_7000_1000000_ss_0.001_bs_256_tu_100_e_0.1_rb_1000000_ar_5
0.0001,64,1000,0.01,2000000,5,,,,,-49659.99353112887,,,,,,-49659.99353112887,0.0,-49659.99353112887,0.0,5,car-train_5000_1000000_ss_0.0001_bs_64_tu_1000_e_0.01_rb_2000000_ar_5
0.0001,64,1000,0.01,1000000,5,,,,,-49659.99353112887,,,,,,-49659.99353112887,0.0,-49659.99353112887,0.0,5,car-train_5000_1000000_ss_0.0001_bs_64_tu_1000_e_0.01_rb_1000000_ar_5
0.01,128,100,0.01,2000000,3,,,,,,,,,-49681.81925664935,,-49681.81925664935,0.0,-49681.81925664935,0.0,5,car-train_9000_1000000_ss_0.01_bs_128_tu_100_e_0.01_rb_2000000_ar_3
0.01,128,100,0.01,1000000,3,,,,,,,,,-49681.81925664935,,-49681.81925664935,0.0,-49681.81925664935,0.0,5,car-train_9000_1000000_ss_0.01_bs_128_tu_100_e_0.01_rb_1000000_ar_3
0.01,128,1000,0.1,2000000,7,,,,,,,,-49516.21767172859,,-50158.503655043525,-49837.36066338606,321.14299165746706,-50158.503655043525,321.14299165746706,6,car-train_10000_1000000_ss_0.01_bs_128_tu_1000_e_0.1_rb_2000000_ar_7;car-train_8000_1000000_ss_0.01_bs_128_tu_1000_e_0.1_rb_2000000_ar_7
0.01,128,1000,0.1,1000000,7,,,,,,,,-49516.21767172859,,-50158.503655043525,-49837.36066338606,321.14299165746706,-50158.503655043525,321.14299165746706,6,car-train_10000_1000000_ss_0.01_bs_128_tu_1000_e_0.1_rb_1000000_ar_7;car-train_8000_1000000_ss_0.01_bs_128_tu_1000_e_0.1_rb_1000000_ar_7
0.01,128,500,0.1,1000000,7,,,,,,-50335.83454353473,,,-49342.674858443126,,-49839.254700988924,496.5798425458015,-50335.83454353473,496.5798425458015,6,car-train_6000_1000000_ss_0.01_bs_128_tu_500_e_0.1_rb_1000000_ar_7;car-train_9000_1000000_ss_0.01_bs_128_tu_500_e_0.1_rb_1000000_ar_7
0.01,256,500,0.1,2000000,5,,,-49804.42282840784,-49916.30902696507,,,,,,,-49860.36592768646,55.94309927861468,-49916.30902696507,55.94309927861468,6,car-train_3000_1000000_ss_0.01_bs_256_tu_500_e_0.1_rb_2000000_ar_5;car-train_4000_1000000_ss_0.01_bs_256_tu_500_e_0.1_rb_2000000_ar_5
0.01,256,500,0.1,1000000,5,,,-49804.42282840784,-49916.30902696507,,,,,,,-49860.36592768646,55.94309927861468,-49916.30902696507,55.94309927861468,6,car-train_3000_1000000_ss_0.01_bs_256_tu_500_e_0.1_rb_1000000_ar_5;car-train_4000_1000000_ss_0.01_bs_256_tu_500_e_0.1_rb_1000000_ar_5
0.0001,256,100,0.1,2000000,5,,,,,,,,-49911.17614667179,,,-49911.17614667179,0.0,-49911.17614667179,0.0,5,car-train_8000_1000000_ss_0.0001_bs_256_tu_100_e_0.1_rb_2000000_ar_5
0.0001,256,100,0.1,1000000,5,,,,,,,,-49911.17614667179,,,-49911.17614667179,0.0,-49911.17614667179,0.0,5,car-train_8000_1000000_ss_0.0001_bs_256_tu_100_e_0.1_rb_1000000_ar_5
0.001,128,500,0.01,1000000,5,,,-49949.38381946953,,,,,,,,-49949.38381946953,0.0,-49949.38381946953,0.0,5,car-train_3000_1000000_ss_0.001_bs_128_tu_500_e_0.01_rb_1000000_ar_5
0.001,128,500,0.01,2000000,5,,,-49949.38381946953,,,,,,,,-49949.38381946953,0.0,-49949.38381946953,0.0,5,car-train_3000_1000000_ss_0.001_bs_128_tu_500_e_0.01_rb_2000000_ar_5
0.01,256,100,0.1,1000000,5,,,,,,-49950.17341604194,-50049.86653734163,,,,-50000.01997669178,49.84656064984665,-50049.86653734163,49.84656064984665,6,car-train_6000_1000000_ss_0.01_bs_256_tu_100_e_0.1_rb_1000000_ar_5;car-train_7000_1000000_ss_0.01_bs_256_tu_100_e_0.1_rb_1000000_ar_5
0.01,256,100,0.1,2000000,5,,,,,,-49950.17341604194,-50049.86653734163,,,,-50000.01997669178,49.84656064984665,-50049.86653734163,49.84656064984665,6,car-train_6000_1000000_ss_0.01_bs_256_tu_100_e_0.1_rb_2000000_ar_5;car-train_7000_1000000_ss_0.01_bs_256_tu_100_e_0.1_rb_2000000_ar_5
0.001,64,100,0.1,2000000,5,,,,,-50047.338479052916,,,,,,-50047.338479052916,0.0,-50047.338479052916,0.0,5,car-train_5000_1000000_ss_0.001_bs_64_tu_100_e_0.1_rb_2000000_ar_5
0.01,256,1000,0.1,1000000,7,-50069.96027278797,,,,,,,,,,-50069.96027278797,0.0,-50069.96027278797,0.0,5,car-train_1000_1000000_ss_0.01_bs_256_tu_1000_e_0.1_rb_1000000_ar_7
0.01,256,1000,0.1,2000000,7,-50069.96027278797,,,,,,,,,,-50069.96027278797,0.0,-50069.96027278797,0.0,5,car-train_1000_1000000_ss_0.01_bs_256_tu_1000_e_0.1_rb_2000000_ar_7
0.01,64,100,0.1,2000000,3,,,-50110.28357418081,,,,,,,,-50110.28357418081,0.0,-50110.28357418081,0.0,5,car-train_3000_1000000_ss_0.01_bs_64_tu_100_e_0.1_rb_2000000_ar_3
0.01,64,100,0.01,2000000,3,,-50995.38013387562,,,-49263.808139230045,,,,,,-50129.59413655283,865.785997322786,-50995.38013387562,865.785997322786,6,car-train_2000_1000000_ss_0.01_bs_64_tu_100_e_0.01_rb_2000000_ar_3;car-train_5000_1000000_ss_0.01_bs_64_tu_100_e_0.01_rb_2000000_ar_3
0.01,64,100,0.1,1000000,3,,,-50110.28357418081,,,,-50161.53371473957,,,,-50135.908644460185,25.625070279380452,-50161.53371473957,25.625070279380452,6,car-train_3000_1000000_ss_0.01_bs_64_tu_100_e_0.1_rb_1000000_ar_3;car-train_7000_1000000_ss_0.01_bs_64_tu_100_e_0.1_rb_1000000_ar_3
0.01,128,100,0.1,2000000,3,,,,,-50164.13707063904,,,,,,-50164.13707063904,0.0,-50164.13707063904,0.0,5,car-train_5000_1000000_ss_0.01_bs_128_tu_100_e_0.1_rb_2000000_ar_3
0.01,128,100,0.1,1000000,3,,,,,-50164.13707063904,,,,,,-50164.13707063904,0.0,-50164.13707063904,0.0,5,car-train_5000_1000000_ss_0.01_bs_128_tu_100_e_0.1_rb_1000000_ar_3
0.0001,256,500,0.1,2000000,5,,,-50181.10248572398,,,,,,,,-50181.10248572398,0.0,-50181.10248572398,0.0,5,car-train_3000_1000000_ss_0.0001_bs_256_tu_500_e_0.1_rb_2000000_ar_5
0.0001,256,500,0.1,1000000,5,,,-50181.10248572398,,,,,,,,-50181.10248572398,0.0,-50181.10248572398,0.0,5,car-train_3000_1000000_ss_0.0001_bs_256_tu_500_e_0.1_rb_1000000_ar_5
0.01,256,100,0.1,1000000,7,,,,,,,,,,-50191.68612937158,-50191.68612937158,0.0,-50191.68612937158,0.0,5,car-train_10000_1000000_ss_0.01_bs_256_tu_100_e_0.1_rb_1000000_ar_7
0.01,256,100,0.1,2000000,7,,,,,,,,,,-50191.68612937158,-50191.68612937158,0.0,-50191.68612937158,0.0,5,car-train_10000_1000000_ss_0.01_bs_256_tu_100_e_0.1_rb_2000000_ar_7
0.0001,64,100,0.01,2000000,7,,,,-50256.88283644957,,,,,,,-50256.88283644957,0.0,-50256.88283644957,0.0,5,car-train_4000_1000000_ss_0.0001_bs_64_tu_100_e_0.01_rb_2000000_ar_7
0.0001,64,100,0.01,1000000,7,,,,-50256.88283644957,,,,,,,-50256.88283644957,0.0,-50256.88283644957,0.0,5,car-train_4000_1000000_ss_0.0001_bs_64_tu_100_e_0.01_rb_1000000_ar_7
0.01,64,500,0.1,1000000,3,,,,,-50292.254305312206,,,,,,-50292.254305312206,0.0,-50292.254305312206,0.0,5,car-train_5000_1000000_ss_0.01_bs_64_tu_500_e_0.1_rb_1000000_ar_3
0.01,64,500,0.1,2000000,3,,,,,-50292.254305312206,,,,,,-50292.254305312206,0.0,-50292.254305312206,0.0,5,car-train_5000_1000000_ss_0.01_bs_64_tu_500_e_0.1_rb_2000000_ar_3
0.01,64,1000,0.01,1000000,7,,,,,-50011.1284820032,-50619.41340693387,,,,,-50315.27094446853,304.14246246533367,-50619.41340693387,304.14246246533367,6,car-train_5000_1000000_ss_0.01_bs_64_tu_1000_e_0.01_rb_1000000_ar_7;car-train_6000_1000000_ss_0.01_bs_64_tu_1000_e_0.01_rb_1000000_ar_7
0.01,64,1000,0.01,2000000,7,,,,,-50011.1284820032,-50619.41340693387,,,,,-50315.27094446853,304.14246246533367,-50619.41340693387,304.14246246533367,6,car-train_5000_1000000_ss_0.01_bs_64_tu_1000_e_0.01_rb_2000000_ar_7;car-train_6000_1000000_ss_0.01_bs_64_tu_1000_e_0.01_rb_2000000_ar_7
0.01,128,500,0.1,2000000,7,,,,,,-50335.83454353473,,,,,-50335.83454353473,0.0,-50335.83454353473,0.0,5,car-train_6000_1000000_ss_0.01_bs_128_tu_500_e_0.1_rb_2000000_ar_7
0.0001,64,100,0.1,2000000,5,,,-50344.75128374247,,,,,,,,-50344.75128374247,0.0,-50344.75128374247,0.0,5,car-train_3000_1000000_ss_0.0001_bs_64_tu_100_e_0.1_rb_2000000_ar_5
0.01,128,500,0.1,1000000,3,,,,-50838.40004129713,,,-50093.05630134252,,,,-50465.728171319824,372.6718699773046,-50838.40004129713,372.6718699773046,6,car-train_4000_1000000_ss_0.01_bs_128_tu_500_e_0.1_rb_1000000_ar_3;car-train_7000_1000000_ss_0.01_bs_128_tu_500_e_0.1_rb_1000000_ar_3
0.01,128,500,0.1,2000000,3,,,,-50838.40004129713,,,-50093.05630134252,,,,-50465.728171319824,372.6718699773046,-50838.40004129713,372.6718699773046,6,car-train_4000_1000000_ss_0.01_bs_128_tu_500_e_0.1_rb_2000000_ar_3;car-train_7000_1000000_ss_0.01_bs_128_tu_500_e_0.1_rb_2000000_ar_3
0.0001,64,100,0.01,1000000,5,,,,,,,,,,-50497.01754697633,-50497.01754697633,0.0,-50497.01754697633,0.0,5,car-train_10000_1000000_ss_0.0001_bs_64_tu_100_e_0.01_rb_1000000_ar_5
0.0001,64,100,0.01,2000000,5,,,,,,,,,,-50497.01754697633,-50497.01754697633,0.0,-50497.01754697633,0.0,5,car-train_10000_1000000_ss_0.0001_bs_64_tu_100_e_0.01_rb_2000000_ar_5
0.01,128,1000,0.01,1000000,3,-50485.31399623682,,,,,,-50596.66955070845,,,,-50540.99177347263,55.677777235814574,-50596.66955070845,55.677777235814574,6,car-train_1000_1000000_ss_0.01_bs_128_tu_1000_e_0.01_rb_1000000_ar_3;car-train_7000_1000000_ss_0.01_bs_128_tu_1000_e_0.01_rb_1000000_ar_3
0.01,128,1000,0.01,2000000,3,-50485.31399623682,,,,,,-50596.66955070845,,,,-50540.99177347263,55.677777235814574,-50596.66955070845,55.677777235814574,6,car-train_1000_1000000_ss_0.01_bs_128_tu_1000_e_0.01_rb_2000000_ar_3;car-train_7000_1000000_ss_0.01_bs_128_tu_1000_e_0.01_rb_2000000_ar_3
0.0001,256,1000,0.1,1000000,7,,-50651.374913074425,,,,,,,,,-50651.374913074425,0.0,-50651.374913074425,0.0,5,car-train_2000_1000000_ss_0.0001_bs_256_tu_1000_e_0.1_rb_1000000_ar_7
0.01,256,100,0.01,1000000,5,,,,,,,,,-50683.76874894692,,-50683.76874894692,0.0,-50683.76874894692,0.0,5,car-train_9000_1000000_ss_0.01_bs_256_tu_100_e_0.01_rb_1000000_ar_5
0.01,256,100,0.01,2000000,5,,,,,,,,,-50683.76874894692,,-50683.76874894692,0.0,-50683.76874894692,0.0,5,car-train_9000_1000000_ss_0.01_bs_256_tu_100_e_0.01_rb_2000000_ar_5
0.01,64,500,0.1,2000000,5,-50730.37324008555,,,,,,,,,,-50730.37324008555,0.0,-50730.37324008555,0.0,5,car-train_1000_1000000_ss_0.01_bs_64_tu_500_e_0.1_rb_2000000_ar_5
0.01,64,500,0.1,1000000,5,-50730.37324008555,,,,,,,,,,-50730.37324008555,0.0,-50730.37324008555,0.0,5,car-train_1000_1000000_ss_0.01_bs_64_tu_500_e_0.1_rb_1000000_ar_5
0.01,64,100,0.01,1000000,7,,,,,,-50956.97149466654,,,,,-50956.97149466654,0.0,-50956.97149466654,0.0,5,car-train_6000_1000000_ss_0.01_bs_64_tu_100_e_0.01_rb_1000000_ar_7
0.01,64,100,0.01,1000000,3,,-50995.38013387562,,,,,,,,,-50995.38013387562,0.0,-50995.38013387562,0.0,5,car-train_2000_1000000_ss_0.01_bs_64_tu_100_e_0.01_rb_1000000_ar_3
0.0001,128,1000,0.1,2000000,3,-51012.9039824949,,,,,,,,,,-51012.9039824949,0.0,-51012.9039824949,0.0,5,car-train_1000_1000000_ss_0.0001_bs_128_tu_1000_e_0.1_rb_2000000_ar_3
0.0001,128,1000,0.1,1000000,3,-51012.9039824949,,,,,,,,,,-51012.9039824949,0.0,-51012.9039824949,0.0,5,car-train_1000_1000000_ss_0.0001_bs_128_tu_1000_e_0.1_rb_1000000_ar_3
0.01,64,100,0.01,2000000,7,,-51100.426847399234,,,,,,,,,-51100.426847399234,0.0,-51100.426847399234,0.0,5,car-train_2000_1000000_ss_0.01_bs_64_tu_100_e_0.01_rb_2000000_ar_7
