step_size,num_minibatches,rollout_steps,entropy_coef,auc_seed_10000,auc_seed_20000,auc_seed_30000,auc_seed_40000,auc_seed_50000,mean_auc,std_auc,min_auc,max_auc,n_seeds
9.48683298050514e-05,100,3875,0.2,-50084.645597286224,-50101.139559526,-50096.99180956707,-50094.95304878315,-50102.359452982346,-50096.01789362896,6.2906019982278805,-50102.359452982346,6.2906019982278805,9
9.48683298050514e-05,128,3875,0.2,-50088.00522932459,-50101.00529610572,-50094.75932009882,-50095.42116385248,-50101.07986683731,-50096.054175243786,4.8297837935219405,-50101.07986683731,4.8297837935219405,9
0.0003000000000000001,72,2750,0.05,-50093.61638111152,-50098.04471427507,-50091.684296137115,-50099.928853140336,-50098.12695127744,-50096.280239188294,3.100159158042321,-50099.928853140336,3.100159158042321,9
3.0000000000000014e-05,72,500,0.1,-50090.05061051816,-50098.2554752943,-50096.529471938506,-50094.45509184442,-50102.55609018923,-50096.36934795693,4.133998421759576,-50102.55609018923,4.133998421759576,9
9.48683298050514e-05,100,1625,0.1,-50086.82734721164,-50097.20415486103,-50098.12257972142,-50097.04872646609,-50102.68153866125,-50096.37686938428,5.198567614205104,-50102.68153866125,5.198567614205104,9
0.0003000000000000001,72,5000,0.1,-50089.15974841707,-50094.4731885161,-50099.39071526339,-50096.856295750724,-50102.19232286107,-50096.41445416167,4.446040678858226,-50102.19232286107,4.446040678858226,9
9.48683298050514e-05,128,2750,0.1,-50093.94346359803,-50095.4054299057,-50097.806497675854,-50102.88357524148,-50092.31482615645,-50096.470758515505,3.679737378815697,-50102.88357524148,3.679737378815697,9
0.0003000000000000001,72,3875,0.1,-50093.173733842916,-50095.47157132886,-50094.23009405664,-50098.27481272672,-50101.33475272649,-50096.49699293632,2.959693700373932,-50101.33475272649,2.959693700373932,9
0.0003000000000000001,44,5000,0.2,-50094.793649729894,-50099.47326041885,-50094.05052831429,-50095.41510536103,-50098.93082083138,-50096.53267293109,2.228558681814875,-50099.47326041885,2.228558681814875,9
0.0009486832980505143,16,5000,0.1,-50091.51215517889,-50097.98426991703,-50093.86232790975,-50098.44270100635,-50101.71066758566,-50096.70242431954,3.5988674069603555,-50101.71066758566,3.5988674069603555,9
0.0003000000000000001,44,5000,0.15000000000000002,-50097.371748294245,-50097.51239643635,-50096.59670344046,-50096.36774130315,-50096.13744229654,-50096.797206354146,0.5480010136405039,-50097.51239643635,0.5480010136405039,9
9.48683298050514e-05,72,2750,0.2,-50091.009609544184,-50099.502433752095,-50096.55001304498,-50096.0968432072,-50100.88316322299,-50096.80841255429,3.4076549361242967,-50100.88316322299,3.4076549361242967,9
9.48683298050514e-05,72,3875,0.2,-50088.29617797678,-50101.42785612746,-50092.91608254481,-50101.55219795944,-50100.13211143812,-50096.86488520932,5.338204899919887,-50101.55219795944,5.338204899919887,9
3.0000000000000014e-05,100,500,0.1,-50094.5076155304,-50102.803899085615,-50090.46511530227,-50099.216108406115,-50097.74177731582,-50096.946903128046,4.196408383791782,-50102.803899085615,4.196408383791782,9
9.48683298050514e-05,100,2750,0.2,-50092.42553905896,-50100.29248039355,-50096.17199381454,-50096.039735113445,-50100.405193808336,-50097.06698843777,2.9982238260974654,-50100.405193808336,2.9982238260974654,9
0.0003000000000000001,44,3875,0.1,-50089.4125118324,-50103.03482417213,-50098.44926945273,-50094.50368852173,-50100.042223352444,-50097.088503466286,4.723070844981649,-50103.03482417213,4.723070844981649,9
9.48683298050514e-05,44,1625,0.2,-50091.64630843045,-50100.25308426339,-50093.30274349231,-50099.5274806819,-50100.736483185945,-50097.09322001079,3.826755588600118,-50100.736483185945,3.826755588600118,9
3.0000000000000014e-05,100,500,0.15000000000000002,-50092.687149414895,-50100.21396547583,-50095.60581182064,-50097.237466700695,-50099.8149568355,-50097.11187004951,2.7853837368844774,-50100.21396547583,2.7853837368844774,9
0.0009486832980505143,16,5000,0.05,-50096.11573740685,-50099.293474862585,-50097.2815857398,-50093.17431683936,-50099.732894180204,-50097.11960180576,2.372942354711435,-50099.732894180204,2.372942354711435,9
0.0003000000000000001,44,5000,0.1,-50091.17949008293,-50096.80591251668,-50099.6615732923,-50095.89372169602,-50102.22084417847,-50097.15230835328,3.724649097175556,-50102.22084417847,3.724649097175556,9
3.0000000000000014e-05,128,1625,0.2,-50094.95100324921,-50096.93171798884,-50095.14684953463,-50098.38622821644,-50100.77034207625,-50097.23722821307,2.167622599979072,-50100.77034207625,2.167622599979072,9
9.48683298050514e-05,100,3875,0.15000000000000002,-50088.42736320942,-50103.389640431946,-50097.37265102195,-50096.542590634395,-50100.8977999308,-50097.326009045704,5.085806392614771,-50103.389640431946,5.085806392614771,9
0.0003000000000000001,100,5000,0.1,-50091.69145884662,-50101.16059423336,-50097.071327393816,-50096.92733605543,-50100.277944297995,-50097.425732165444,3.3268664125598018,-50101.16059423336,3.3268664125598018,9
0.0003000000000000001,72,3875,0.05,-50091.52713491226,-50097.973955166286,-50095.306431290475,-50096.27782455847,-50107.00121466556,-50097.61731211861,5.146056292042942,-50107.00121466556,5.146056292042942,9
9.48683298050514e-05,100,5000,0.15000000000000002,-50090.69382200698,-50102.32543886383,-50092.96516146655,-50098.18286556918,-50104.02720557126,-50097.63889869557,5.160386290631383,-50104.02720557126,5.160386290631383,9
9.48683298050514e-05,100,5000,0.2,-50094.47850209698,-50100.33621869635,-50095.271932575895,-50096.41720447687,-50101.846168127646,-50097.67000519475,2.900171899226058,-50101.846168127646,2.900171899226058,9
9.48683298050514e-05,44,3875,0.15000000000000002,-50090.485684829,-50101.221602296115,-50094.39218462637,-50103.1679465355,-50100.03491739112,-50097.86046713563,4.703428508968841,-50103.1679465355,4.703428508968841,9
3.0000000000000014e-05,44,500,0.1,-50099.18812521225,-50103.73969482197,-50097.315237543866,-50085.46155178266,-50103.70313103021,-50097.881548078185,6.700639831365466,-50103.73969482197,6.700639831365466,9
9.48683298050514e-05,72,3875,0.15000000000000002,-50091.97080290964,-50100.93160462532,-50098.387068728756,-50093.62379768577,-50104.58921005181,-50097.900496800255,4.639281772055449,-50104.58921005181,4.639281772055449,9
9.48683298050514e-05,72,1625,0.1,-50089.2282793218,-50100.414253606774,-50095.765342553714,-50101.838826233354,-50102.52348322689,-50097.95403698851,4.958897506466644,-50102.52348322689,4.958897506466644,9
9.48683298050514e-05,128,3875,0.15000000000000002,-50093.03060426709,-50100.55081359069,-50096.89645788667,-50097.72162333083,-50102.33784251535,-50098.10746831813,3.201748684125501,-50102.33784251535,3.201748684125501,9
9.48683298050514e-05,16,1625,0.15000000000000002,-50104.07565658873,-50093.21793416143,-50100.437690202016,-50097.9215503465,-50095.005171686935,-50098.131600597124,3.862969002635421,-50104.07565658873,3.862969002635421,9
9.48683298050514e-05,100,3875,0.1,-50094.86533097997,-50096.82384710776,-50097.22793362507,-50094.96132972946,-50106.960724207085,-50098.16783312987,4.4987293208068415,-50106.960724207085,4.4987293208068415,9
0.0009486832980505143,72,3875,0.05,-50094.490344178565,-50096.97186473481,-50102.10423308133,-50096.40228113793,-50101.057944445296,-50098.20533351559,2.89525114019276,-50102.10423308133,2.89525114019276,9
9.48683298050514e-05,72,1625,0.15000000000000002,-50093.779827825674,-50100.61596100468,-50098.820731806256,-50097.44439077817,-50100.74346660994,-50098.28087560494,2.5599828505973816,-50100.74346660994,2.5599828505973816,9
0.0003000000000000001,44,5000,0.05,-50097.893399025204,-50101.388767509845,-50085.15766602855,-50103.87434005889,-50103.448719752494,-50098.352578474995,6.928138436858359,-50103.87434005889,6.928138436858359,9
0.0009486832980505143,100,3875,0.05,-50089.21460054146,-50100.360374745345,-50095.30825852883,-50101.73830988916,-50105.43841685824,-50098.411992112604,5.629500926587674,-50105.43841685824,5.629500926587674,9
9.48683298050514e-05,100,2750,0.1,-50096.21338024013,-50099.383517316346,-50096.51715299806,-50097.07017428805,-50103.25691348842,-50098.488227666196,2.6310777096566023,-50103.25691348842,2.6310777096566023,9
9.48683298050514e-05,44,2750,0.15000000000000002,-50093.860465848906,-50104.140074952404,-50095.6246994855,-50101.778817900675,-50098.31703009689,-50098.74421765688,3.797077538005987,-50104.140074952404,3.797077538005987,9
9.48683298050514e-05,72,5000,0.2,-50092.95780486997,-50101.78992890878,-50096.36671103804,-50100.85188888065,-50102.00058290487,-50098.793383320466,3.5621783783670367,-50102.00058290487,3.5621783783670367,9
0.0003000000000000001,100,2750,0.05,-50095.06943296615,-50098.24661842717,-50099.87150254589,-50101.250290823584,-50099.759274090866,-50098.83942377073,2.111295336901002,-50101.250290823584,2.111295336901002,9
9.48683298050514e-05,44,2750,0.1,-50100.01749490982,-50104.24617160963,-50102.28566872411,-50089.75818590528,-50098.561848291916,-50098.97387388816,4.999058375850816,-50104.24617160963,4.999058375850816,9
9.48683298050514e-05,44,3875,0.2,-50094.4215849629,-50101.83209574959,-50098.03594827486,-50095.04113771169,-50105.95893009249,-50099.0579393583,4.335771214427401,-50105.95893009249,4.335771214427401,9
0.0030000000000000014,16,3875,0.05,-50092.434398346566,-50100.57532995201,-50096.76282036675,-50100.16910885192,-50105.44553304661,-50099.07743811277,4.3237828506231635,-50105.44553304661,4.3237828506231635,9
0.0003000000000000001,128,5000,0.1,,,-50096.93689588527,,-50101.455300697766,-50099.19609829152,2.2592024062469136,-50101.455300697766,2.2592024062469136,6
0.0003000000000000001,72,5000,0.05,-50098.88456318723,-50092.09019472039,-50097.31649370373,-50101.00517548252,-50106.94493367308,-50099.24827215339,4.846182674726556,-50106.94493367308,4.846182674726556,9
0.0009486832980505143,44,5000,0.05,-50092.62062763854,-50099.76176417114,-50104.473709085774,-50095.76150020532,-50103.91102507607,-50099.305725235376,4.59079244040692,-50104.473709085774,4.59079244040692,9
9.48683298050514e-05,44,2750,0.2,-50094.814701495045,-50102.02110422678,-50099.994333641145,-50102.28967534067,-50098.505807755406,-50099.5251244918,2.732028728863328,-50102.28967534067,2.732028728863328,9
3.0000000000000014e-05,128,1625,0.15000000000000002,-50086.18040787699,-50105.003957478926,-50098.21263093533,-50100.95513591742,-50107.45876253456,-50099.56217894864,7.413533460815639,-50107.45876253456,7.413533460815639,9
9.48683298050514e-05,128,5000,0.15000000000000002,-50094.32437780788,-50097.37213907907,-50100.04518940424,-50103.06472460572,-50103.342767876304,-50099.62983975465,3.435168796935893,-50103.342767876304,3.435168796935893,9
9.48683298050514e-05,72,5000,0.15000000000000002,-50092.86625000091,-50101.02885074022,-50101.16692882595,-50098.38133377724,-50105.120213245245,-50099.71271531792,4.04313362021877,-50105.120213245245,4.04313362021877,9
9.48683298050514e-05,128,3875,0.1,-50094.74769014717,-50100.119227612326,-50100.181393430736,-50099.06813798395,-50106.04638590498,-50100.032567015835,3.6070964463591877,-50106.04638590498,3.6070964463591877,9
0.0009486832980505143,44,3875,0.05,-50095.882548656504,-50101.25592793138,-50097.981100424826,-50102.82254642429,-50102.51818331549,-50100.0920613505,2.715597727792335,-50102.82254642429,2.715597727792335,9
0.0003000000000000001,100,5000,0.05,-50093.164676024455,-50099.18018394025,-50098.60665178751,-50104.89540316019,-50105.672896133685,-50100.30396220922,4.583010560427699,-50105.672896133685,4.583010560427699,9
9.48683298050514e-05,100,1625,0.05,-50098.78868806752,-50107.07492228451,-50100.66167004349,-50097.8261751848,-50097.43348968457,-50100.356989052976,3.5393471935591623,-50107.07492228451,3.5393471935591623,9
0.0030000000000000014,128,5000,0.05,-50096.28278752945,-50098.398862507,-50097.06771988674,-50103.93971352153,-50106.78404723381,-50100.49462613571,4.130398065972492,-50106.78404723381,4.130398065972492,9
3.0000000000000014e-05,100,1625,0.2,-50097.67719513257,-50101.76090216939,-50098.4906505441,-50100.687222260065,-50104.179517209865,-50100.55909746319,2.330322868524474,-50104.179517209865,2.330322868524474,9
9.48683298050514e-05,72,3875,0.1,-50097.43677623275,-50101.37073655388,-50101.263443416035,-50098.17958990092,-50105.60894627199,-50100.77189847511,2.8927619666369035,-50105.60894627199,2.8927619666369035,9
9.48683298050514e-05,44,5000,0.15000000000000002,-50098.58633132219,-50098.09593491539,-50094.434420238336,-50105.84466474876,-50107.31874967989,-50100.856020180916,4.912432212501593,-50107.31874967989,4.912432212501593,9
0.0003000000000000001,128,5000,0.05,-50096.47774142391,-50098.14650233645,-50101.24355803314,-50100.68368899292,-50108.965319102485,-50101.10336197778,4.292913570660051,-50108.965319102485,4.292913570660051,9
0.0009486832980505143,128,5000,0.05,-50096.41311185667,-50097.42991557668,-50104.69598115506,-50101.02473903664,-50107.07345422838,-50101.32744037068,4.093817158350522,-50107.07345422838,4.093817158350522,9
0.0003000000000000001,100,3875,0.05,-50095.82114719223,-50104.99710712237,-50098.80392945943,-50104.009135565284,-50103.114326917166,-50101.34912925129,3.479538088992362,-50104.99710712237,3.479538088992362,9
9.48683298050514e-05,72,2750,0.1,-50096.935957603375,-50103.202248496076,-50097.94860292512,-50103.50062138665,-50105.16382858505,-50101.35025179925,3.275806994902726,-50105.16382858505,3.275806994902726,9
9.48683298050514e-05,16,2750,0.2,-50106.591757844755,-50088.615743489856,-50107.16991110698,-50099.66770603782,-50106.21544441239,-50101.652112578355,7.064771499738493,-50107.16991110698,7.064771499738493,9
9.48683298050514e-05,100,5000,0.1,-50096.526504050766,-50101.676880487736,-50102.38065662967,-50105.47481189336,-50105.103670295095,-50102.23250467132,3.213884206972372,-50105.47481189336,3.213884206972372,9
0.0030000000000000014,100,5000,0.05,-50096.08946398323,-50102.278072924295,-50098.76149823164,-50106.22522257833,-50108.06300670045,-50102.28345288359,4.465657457990004,-50108.06300670045,4.465657457990004,9
0.0030000000000000014,44,5000,0.05,-50098.82318198913,-50100.15147610521,-50103.35769089331,-50103.28428594144,-50106.62454192316,-50102.44823537045,2.7343643307883347,-50106.62454192316,2.7343643307883347,9
0.0009486832980505143,72,5000,0.05,-50100.61756265312,-50105.059707005756,-50102.90227678515,-50101.17717589404,-50102.70159867385,-50102.49166420238,1.5522664168963642,-50105.059707005756,1.5522664168963642,9
3.0000000000000014e-05,72,1625,0.2,-50092.42604935499,-50104.82239824362,-50102.42774808772,-50107.47266278182,-50105.75126480174,-50102.58002465398,5.331966124525583,-50107.47266278182,5.331966124525583,9
3.0000000000000014e-05,100,500,0.05,-50096.641185531334,-50102.288698860204,-50106.246021392304,-50093.551885049266,-50114.35708180542,-50102.6169745277,7.334763340870121,-50114.35708180542,7.334763340870121,9
0.0030000000000000014,72,5000,0.05,-50100.12892695022,-50106.91510003346,-50100.23953553948,-50098.67375543738,-50107.993957704966,-50102.790255133106,3.863347610443178,-50107.993957704966,3.863347610443178,9
0.0009486832980505143,100,5000,0.05,-50096.68959140164,-50104.63848434887,-50106.21697924022,-50101.17505823029,-50105.5905461338,-50102.86213187097,3.544041385222933,-50106.21697924022,3.544041385222933,9
3.0000000000000014e-05,100,1625,0.15000000000000002,-50097.45742104288,-50103.857651704966,-50099.23383078965,-50101.719087360056,-50112.370103276466,-50102.92761883481,5.197175307826274,-50112.370103276466,5.197175307826274,9
9.48683298050514e-05,128,2750,0.05,-50098.23110904239,-50106.098042155856,-50096.30066262446,-50104.94478238915,-50109.26354103831,-50102.96762745003,4.9036760171551,-50109.26354103831,4.9036760171551,9
3.0000000000000014e-05,128,2750,0.2,-50093.11587939707,-50107.50616810453,-50102.05128169497,-50103.13826983303,-50112.22856447123,-50103.60803270017,6.359849989205257,-50112.22856447123,6.359849989205257,9
0.0030000000000000014,16,5000,0.05,-50097.33347271841,-50105.044421657374,-50102.75289571353,-50105.43900902786,-50107.79383978189,-50103.67272777981,3.550129671948545,-50107.79383978189,3.550129671948545,9
9.48683298050514e-05,128,5000,0.1,-50097.82550489633,-50108.878010153574,-50103.8980752131,-50101.46678394531,-50107.711108340285,-50103.95589650972,4.052395454778849,-50108.878010153574,4.052395454778849,9
3.0000000000000014e-05,72,500,0.05,-50106.91528222176,-50048.69869777574,-50118.709586036915,-50125.381158437754,-50121.16822021578,-50104.17458893759,28.407231947309196,-50125.381158437754,28.407231947309196,9
9.48683298050514e-05,72,5000,0.1,-50092.17069955431,-50109.3064198087,-50104.64441051968,-50110.60935150173,-50106.85282521711,-50104.716741320306,6.599382600364302,-50110.60935150173,6.599382600364302,9
9.48683298050514e-05,44,3875,0.1,-50108.08164368968,-50097.89596075757,-50101.258450617075,-50111.435417130866,-50105.67457546548,-50104.86920953213,4.81138666389366,-50111.435417130866,4.81138666389366,9
3.0000000000000014e-05,128,1625,0.1,-50087.48116445759,-50110.12404045159,-50104.01818387106,-50111.85995684584,-50112.75670898707,-50105.24801092263,9.391989644061324,-50112.75670898707,9.391989644061324,9
3.0000000000000014e-05,100,2750,0.2,-50106.56179447589,-50111.324884823625,-50098.37754839941,-50100.10871135693,-50117.078146363456,-50106.690217083866,6.954457425754795,-50117.078146363456,6.954457425754795,9
9.48683298050514e-05,100,2750,0.05,-50104.51143789065,-50113.8348393469,-50101.929610246014,-50109.33272501328,-50109.86883562085,-50107.89548962354,4.201883815743674,-50113.8348393469,4.201883815743674,9
3.0000000000000014e-05,72,1625,0.15000000000000002,-50110.12077390704,-50106.29074744884,-50103.720946059046,-50107.77258176124,-50115.698507738685,-50108.720711382965,4.060816293511353,-50115.698507738685,4.060816293511353,9
3.0000000000000014e-05,16,500,0.2,-50107.24268736434,-50101.21540878739,-50100.64351440164,-50116.3010519629,-50118.3016589239,-50108.74086428804,7.389307430576097,-50118.3016589239,7.389307430576097,9
3.0000000000000014e-05,128,2750,0.15000000000000002,-50109.53356588842,-50112.692551075634,-50105.95441918825,-50112.34748647482,-50113.86445812934,-50110.87849615129,2.8432399871775185,-50113.86445812934,2.8432399871775185,9
3.0000000000000014e-05,128,3875,0.2,-50109.612425905354,-50115.16739619566,-50110.05003880786,-50104.43383879062,-50118.240468529526,-50111.5008336458,4.784969488662211,-50118.240468529526,4.784969488662211,9
9.48683298050514e-05,128,3875,0.05,-50105.12588471599,-50113.71383458786,-50114.78167406524,-50114.94683131756,-50118.88000757776,-50113.48964645289,4.5354489711361605,-50118.88000757776,4.5354489711361605,9
9.48683298050514e-05,16,2750,0.15000000000000002,-50097.21925713769,-50089.137166712884,-50116.14615247237,-50138.034799060384,-50132.903469807505,-50114.68816903816,19.167705308771144,-50138.034799060384,19.167705308771144,9
3.0000000000000014e-05,128,1625,0.05,-50196.36439296833,-49893.66898121566,-50216.768297210154,-50078.519095919466,-50190.94225043263,-50115.25260354925,120.8818707307361,-50216.768297210154,120.8818707307361,9
3.0000000000000014e-05,44,1625,0.2,-50110.07341625344,-50121.33566606394,-50114.6383687459,-50114.06265403076,-50119.39772339027,-50115.901565696855,4.017391044051705,-50121.33566606394,4.017391044051705,9
3.0000000000000014e-05,100,1625,0.1,-50114.71051210858,-50122.58251628119,-50105.40044605588,-50119.04917215689,-50120.94739712617,-50116.538008745745,6.1590545628770785,-50122.58251628119,6.1590545628770785,9
9.48683298050514e-05,44,5000,0.1,-50124.59316849806,-50105.878183310175,-50114.45105082592,-50121.01746223415,-50130.56758519473,-50119.3014900126,8.503919633234013,-50130.56758519473,8.503919633234013,9
3.0000000000000014e-05,100,2750,0.15000000000000002,-50115.28285151474,-50126.48927461852,-50112.89933405659,-50125.5220813626,-50119.33091158918,-50119.90489062833,5.397730350069028,-50126.48927461852,5.397730350069028,9
3.0000000000000014e-05,72,2750,0.2,-50123.709073178994,-50123.87424240766,-50115.16108578109,-50119.4820185311,-50124.837596734615,-50121.41280332669,3.629673529886209,-50124.837596734615,3.629673529886209,9
3.0000000000000014e-05,128,3875,0.15000000000000002,-50115.98540043119,-50122.76678659128,-50118.39574919609,-50123.84598047316,-50130.0019470699,-50122.19917275232,4.837239820342466,-50130.0019470699,4.837239820342466,9
3.0000000000000014e-05,128,5000,0.2,-50125.122404940616,-50129.3014442636,-50119.6164869187,-50123.06752781698,-50125.593135066105,-50124.540199801195,3.1789556665540006,-50129.3014442636,3.1789556665540006,9
3.0000000000000014e-05,16,500,0.15000000000000002,-50125.59590789077,-50114.84925103989,-50110.9841134086,-50136.520155889186,-50137.00337092788,-50124.99055983127,10.73901622466361,-50137.00337092788,10.73901622466361,9
3.0000000000000014e-05,100,3875,0.2,-50134.42390966276,-50120.09705041902,-50123.343038157305,-50125.017678050106,-50129.60884265596,-50126.49810378903,5.012278499862338,-50134.42390966276,5.012278499862338,9
3.0000000000000014e-05,128,2750,0.1,-50140.96057896697,-50082.69756636044,-50133.981747910184,-50145.442488174725,-50134.65313423253,-50127.54710312897,22.819059664454016,-50145.442488174725,22.819059664454016,9
9.48683298050514e-05,100,3875,0.05,-50137.63081870004,-50129.40989894187,-50113.43590916945,-50146.13158698493,-50125.4701219923,-50130.41566715772,11.070959450935609,-50146.13158698493,11.070959450935609,9
9.48683298050514e-05,128,5000,0.05,-50145.92869648959,-50132.92913677846,-50120.578361003005,-50150.44705734582,-50128.387794492104,-50135.65420922179,11.06256251144084,-50150.44705734582,11.06256251144084,9
3.0000000000000014e-05,44,1625,0.15000000000000002,-50147.85272025558,-50129.68862930956,-50131.61515139982,-50157.228931979116,-50148.77653222046,-50143.0323930329,10.641257861772248,-50157.228931979116,10.641257861772248,9
3.0000000000000014e-05,72,5000,0.2,-50225.7959497602,-50070.81422763773,-50153.20706972726,-50125.296998204925,-50144.75040689691,-50143.97293044541,49.96371989604189,-50225.7959497602,49.96371989604189,9
3.0000000000000014e-05,100,3875,0.15000000000000002,-50152.78774884727,-50130.89044624764,-50132.59569824885,-50155.52807138545,-50160.3191866813,-50146.42423028211,12.239042849208797,-50160.3191866813,12.239042849208797,9
3.0000000000000014e-05,72,2750,0.15000000000000002,-50144.426002115026,-50143.41923679499,-50155.647670698185,-50166.41913374956,-50152.64238424178,-50152.51088551991,8.382356449041728,-50166.41913374956,8.382356449041728,9
3.0000000000000014e-05,128,5000,0.15000000000000002,-50155.57970464474,-50137.035653506086,-50137.31644760988,-50163.14120002943,-50170.66641967857,-50152.74788509375,13.580261877238863,-50170.66641967857,13.580261877238863,9
9.48683298050514e-05,100,5000,0.05,-50155.57947347748,-50161.01154797532,-50144.17718564734,-50144.2565711881,-50183.73109647658,-50157.751174952966,14.537263555129003,-50183.73109647658,14.537263555129003,9
3.0000000000000014e-05,100,5000,0.2,-50156.35955879035,-50140.77549485219,-50150.35015547215,-50176.12438028633,-50165.810420322814,-50157.88400194476,12.225573973339696,-50176.12438028633,12.225573973339696,9
3.0000000000000014e-05,72,3875,0.2,-50137.45347296573,-50158.66592587389,-50172.92584597095,-50164.52833158833,-50166.20512265388,-50159.95573981055,12.134271040713378,-50172.92584597095,12.134271040713378,9
3.0000000000000014e-05,100,2750,0.1,-50175.30476159813,-50167.41976806911,-50137.71356966433,-50198.58217059767,-50181.19823263057,-50172.04370051196,19.993343929718176,-50198.58217059767,19.993343929718176,9
3.0000000000000014e-05,44,2750,0.2,-50256.666262611514,-50114.053806119315,-50162.772250371054,-50152.46105176887,-50178.75887748938,-50172.94244967202,46.97722988650572,-50256.666262611514,46.97722988650572,9
3.0000000000000014e-05,72,3875,0.15000000000000002,-50224.453254375236,-50163.648048059906,-50143.94533722738,-50227.93114728032,-50151.69093825059,-50182.33374503869,36.3730199231775,-50227.93114728032,36.3730199231775,9
3.0000000000000014e-05,128,3875,0.1,-50186.56033293161,-50180.882217202634,-50201.53587410204,-50213.658735185636,-50205.16513177302,-50197.56045823898,12.099223052239392,-50213.658735185636,12.099223052239392,9
3.0000000000000014e-05,100,3875,0.1,-50198.53469078164,-50161.99719837912,-50182.07641053175,-50237.45072897933,-50243.807864059214,-50204.77337854621,31.54481086440267,-50243.807864059214,31.54481086440267,9
3.0000000000000014e-05,100,5000,0.15000000000000002,-50212.76656651726,-50190.2178037851,-50180.47816278329,-50243.33967453173,-50221.30042219772,-50209.62052596302,22.40107804117343,-50243.33967453173,22.40107804117343,9
3.0000000000000014e-05,128,5000,0.1,-50216.919474437906,-50185.12080215404,-50259.288611072734,-50251.91167756462,-50263.48132533335,-50235.34437811253,30.004580182273912,-50263.48132533335,30.004580182273912,9
